"deaths","days","p","prod"
124439.659511263,63,0.005,1.5
93303.7877391913,63,0.005,1.5
108041.417114644,63,0.005,1.5
96720.1914720133,63,0.005,1.5
106004.572813982,63,0.005,1.5
93192.5911283085,63,0.005,1.5
115300.348587723,63,0.005,1.5
109847.704837916,63,0.005,1.5
123004.74382277,63,0.005,1.5
110322.942049366,63,0.005,1.5
94267.8935684953,63,0.005,1.5
133452.978941373,63,0.005,1.5
97504.9010599886,63,0.005,1.5
93234.4256035984,63,0.005,1.5
120553.660686052,63,0.005,1.5
125571.201465396,63,0.005,1.5
141084.105681868,63,0.005,1.5
101600.395062687,63,0.005,1.5
108477.871046587,63,0.005,1.5
111638.715672324,63,0.005,1.5
131161.431924541,63,0.005,1.5
116334.047174658,63,0.005,1.5
102683.57446931,63,0.005,1.5
98964.0031305026,63,0.005,1.5
127947.921772698,63,0.005,1.5
91781.9788059217,63,0.005,1.5
122742.733738175,63,0.005,1.5
128724.625885991,63,0.005,1.5
97558.2972128582,63,0.005,1.5
111368.355588698,63,0.005,1.5
106725.628742635,63,0.005,1.5
129594.345411535,63,0.005,1.5
96199.7568436668,63,0.005,1.5
112634.61310436,63,0.005,1.5
87593.4359229239,63,0.005,1.5
89683.0618246878,63,0.005,1.5
103032.132117801,63,0.005,1.5
119168.333323691,63,0.005,1.5
132256.517234294,63,0.005,1.5
116295.747185788,63,0.005,1.5
100807.9121801,63,0.005,1.5
108742.258881331,63,0.005,1.5
84617.2331015488,63,0.005,1.5
124916.989994062,63,0.005,1.5
88876.8466215404,63,0.005,1.5
112635.062891338,63,0.005,1.5
127782.490179877,63,0.005,1.5
129079.473189378,63,0.005,1.5
128847.818990343,63,0.005,1.5
96776.4675164046,63,0.005,1.5
123802.957378777,63,0.005,1.5
98688.5706009823,63,0.005,1.5
118447.641103714,63,0.005,1.5
119941.368824366,63,0.005,1.5
116520.304647694,63,0.005,1.5
93342.2815015785,63,0.005,1.5
112255.360450578,63,0.005,1.5
139405.186893775,63,0.005,1.5
144163.895616011,63,0.005,1.5
108546.7457261,63,0.005,1.5
82933.5459909886,63,0.005,1.5
91923.4777829625,63,0.005,1.5
106417.56827331,63,0.005,1.5
129775.570057063,63,0.005,1.5
107698.102349403,63,0.005,1.5
121632.451686859,63,0.005,1.5
104326.523709453,63,0.005,1.5
118434.076910138,63,0.005,1.5
117530.171772953,63,0.005,1.5
103110.688109024,63,0.005,1.5
111296.702135994,63,0.005,1.5
131197.276085113,63,0.005,1.5
83606.525167791,63,0.005,1.5
119437.340779596,63,0.005,1.5
108269.707854913,63,0.005,1.5
115263.635705431,63,0.005,1.5
127345.022272073,63,0.005,1.5
131926.362799291,63,0.005,1.5
99198.3535358308,63,0.005,1.5
98716.0225644652,63,0.005,1.5
111457.785170529,63,0.005,1.5
94423.7659935134,63,0.005,1.5
113428.621669668,63,0.005,1.5
110083.849409404,63,0.005,1.5
134695.838216822,63,0.005,1.5
96563.542742281,63,0.005,1.5
99288.1535158859,63,0.005,1.5
128847.051929567,63,0.005,1.5
125234.711503219,63,0.005,1.5
116780.58528129,63,0.005,1.5
103978.13131872,63,0.005,1.5
101029.943711835,63,0.005,1.5
107560.839906102,63,0.005,1.5
115350.328320295,63,0.005,1.5
118704.415900249,63,0.005,1.5
105338.319551971,63,0.005,1.5
88409.2784771336,63,0.005,1.5
96613.9898935658,63,0.005,1.5
111534.398183621,63,0.005,1.5
128206.192180109,63,0.005,1.5
95149.7599147456,63,0.005,1.5
139574.021747015,63,0.005,1.5
124050.162941243,63,0.005,1.5
103273.898632669,63,0.005,1.5
115806.16967905,63,0.005,1.5
124457.090080784,63,0.005,1.5
106167.155577367,63,0.005,1.5
94042.4083729489,63,0.005,1.5
107116.212086048,63,0.005,1.5
145368.473196316,63,0.005,1.5
92886.4909150665,63,0.005,1.5
87003.945340664,63,0.005,1.5
105345.995862102,63,0.005,1.5
112060.974106657,63,0.005,1.5
103585.139866641,63,0.005,1.5
89053.3378086335,63,0.005,1.5
113470.147384899,63,0.005,1.5
97408.289774021,63,0.005,1.5
123177.526666266,63,0.005,1.5
100201.768579836,63,0.005,1.5
93605.3456064909,63,0.005,1.5
124199.049911482,63,0.005,1.5
101559.047553254,63,0.005,1.5
105073.729056386,63,0.005,1.5
90228.4606339688,63,0.005,1.5
115573.120676597,63,0.005,1.5
124015.496877448,63,0.005,1.5
143864.321798078,63,0.005,1.5
94440.5261339194,63,0.005,1.5
104861.033818037,63,0.005,1.5
94431.465620559,63,0.005,1.5
112497.212397278,63,0.005,1.5
114307.113561905,63,0.005,1.5
123606.695215094,63,0.005,1.5
97480.9844219964,63,0.005,1.5
111387.380749342,63,0.005,1.5
124516.760710342,63,0.005,1.5
127890.853490293,63,0.005,1.5
99590.1714046739,56,0.005,1.5
85203.4420892691,56,0.005,1.5
124411.478781306,56,0.005,1.5
91137.7174507607,56,0.005,1.5
96274.073583973,56,0.005,1.5
103459.178115761,56,0.005,1.5
93065.9447941754,56,0.005,1.5
114241.715665812,56,0.005,1.5
95336.4073700531,56,0.005,1.5
93883.5346424785,56,0.005,1.5
110758.181781041,56,0.005,1.5
97290.8460128545,56,0.005,1.5
95638.1092465313,56,0.005,1.5
115699.310517904,56,0.005,1.5
118801.276028887,56,0.005,1.5
89140.8260536871,56,0.005,1.5
87348.1710682311,56,0.005,1.5
125361.037332101,56,0.005,1.5
110948.482285332,56,0.005,1.5
98537.7470669016,56,0.005,1.5
94519.1281209958,56,0.005,1.5
127356.414035369,56,0.005,1.5
88038.8942705824,56,0.005,1.5
91613.9659697693,56,0.005,1.5
124133.618132865,56,0.005,1.5
111388.487886116,56,0.005,1.5
108860.570453744,56,0.005,1.5
88072.565364503,56,0.005,1.5
110953.509637114,56,0.005,1.5
92838.3005390983,56,0.005,1.5
105159.905803248,56,0.005,1.5
91671.9303140277,56,0.005,1.5
106950.380290978,56,0.005,1.5
109645.257741952,56,0.005,1.5
132406.198777783,56,0.005,1.5
103862.915797359,56,0.005,1.5
126316.275607058,56,0.005,1.5
126011.165049265,56,0.005,1.5
88158.6236933107,56,0.005,1.5
103435.745842514,56,0.005,1.5
113615.595898478,56,0.005,1.5
101605.225825543,56,0.005,1.5
138779.217688612,56,0.005,1.5
87731.5757040579,56,0.005,1.5
117174.991969193,56,0.005,1.5
85512.677869284,56,0.005,1.5
89037.8936092375,56,0.005,1.5
100177.796221445,56,0.005,1.5
75725.9965486573,56,0.005,1.5
98340.3080413299,56,0.005,1.5
116831.466283409,56,0.005,1.5
105824.585133918,56,0.005,1.5
121580.219426839,56,0.005,1.5
98655.9288965106,56,0.005,1.5
126816.30094712,56,0.005,1.5
113962.3806219,56,0.005,1.5
104248.692363469,56,0.005,1.5
122205.98183593,56,0.005,1.5
113804.460019875,56,0.005,1.5
124688.985450673,56,0.005,1.5
107455.388073839,56,0.005,1.5
84338.4524447956,56,0.005,1.5
101302.861760304,56,0.005,1.5
116391.268794977,56,0.005,1.5
91164.1442186542,56,0.005,1.5
124724.723299107,56,0.005,1.5
118283.541436693,56,0.005,1.5
91352.1818408712,56,0.005,1.5
122453.176038465,56,0.005,1.5
134077.274827007,56,0.005,1.5
128996.189582922,56,0.005,1.5
129953.142531804,56,0.005,1.5
118672.047651785,56,0.005,1.5
105547.30509084,56,0.005,1.5
117751.709186032,56,0.005,1.5
104324.893396789,56,0.005,1.5
127076.758461056,56,0.005,1.5
108651.123142894,56,0.005,1.5
107800.983907361,56,0.005,1.5
137132.728293839,56,0.005,1.5
111967.892970747,56,0.005,1.5
122213.180873568,56,0.005,1.5
109544.281575434,56,0.005,1.5
101355.533144998,56,0.005,1.5
115972.911008412,56,0.005,1.5
118487.398179598,56,0.005,1.5
115086.188142301,56,0.005,1.5
132464.177328096,56,0.005,1.5
131135.84600125,56,0.005,1.5
113486.993698173,56,0.005,1.5
104263.211031845,56,0.005,1.5
132483.379930714,56,0.005,1.5
128715.066464495,56,0.005,1.5
85985.2983863621,56,0.005,1.5
89759.8895143716,56,0.005,1.5
100863.166120514,56,0.005,1.5
118521.378292785,56,0.005,1.5
114986.899716275,56,0.005,1.5
96880.4831450052,56,0.005,1.5
110660.626265729,56,0.005,1.5
103860.028128195,56,0.005,1.5
122126.445535011,56,0.005,1.5
127746.574286571,56,0.005,1.5
108976.974413852,56,0.005,1.5
97874.460450173,56,0.005,1.5
96636.7256967445,56,0.005,1.5
94947.4961838092,56,0.005,1.5
96314.8605890892,56,0.005,1.5
112343.527667501,56,0.005,1.5
118224.495480824,56,0.005,1.5
102957.632824328,56,0.005,1.5
89612.7574104737,56,0.005,1.5
99788.9639015379,56,0.005,1.5
103211.715811207,56,0.005,1.5
115330.989448108,56,0.005,1.5
104700.895917619,56,0.005,1.5
135682.31612659,56,0.005,1.5
111270.220684229,56,0.005,1.5
101314.743090572,56,0.005,1.5
91282.5904032221,56,0.005,1.5
116808.399403408,56,0.005,1.5
126462.762643356,56,0.005,1.5
107850.410417388,56,0.005,1.5
102076.885607812,56,0.005,1.5
105175.647652111,56,0.005,1.5
124285.454041443,56,0.005,1.5
90605.1345715943,56,0.005,1.5
90618.9536556124,56,0.005,1.5
113952.058003277,56,0.005,1.5
107651.74238349,56,0.005,1.5
86426.9666961972,56,0.005,1.5
97740.6681241341,56,0.005,1.5
100193.810335763,56,0.005,1.5
91597.5586882383,56,0.005,1.5
89961.4864478328,56,0.005,1.5
103059.393366753,56,0.005,1.5
97351.0026761728,56,0.005,1.5
140522.524150312,56,0.005,1.5
94612.9250242842,56,0.005,1.5
118415.590848946,56,0.005,1.5
131374.218794913,56,0.005,1.5
143988.398471941,56,0.005,1.5
104842.407382918,56,0.005,1.5
90284.7700263834,56,0.005,1.5
96220.6503423032,56,0.005,1.5
93176.9570270237,56,0.005,1.5
115592.211796308,56,0.005,1.5
95904.0763097164,56,0.005,1.5
121690.802603043,56,0.005,1.5
126670.391113604,56,0.005,1.5
106336.826820514,56,0.005,1.5
112051.257471887,56,0.005,1.5
94269.3476977037,56,0.005,1.5
111540.175332491,56,0.005,1.5
104582.795312295,56,0.005,1.5
92705.2375355065,56,0.005,1.5
121512.774973801,56,0.005,1.5
123428.063311294,56,0.005,1.5
127734.197956614,56,0.005,1.5
98456.65143956,56,0.005,1.5
87344.9081728057,56,0.005,1.5
103224.821619722,56,0.005,1.5
116342.079765436,56,0.005,1.5
121633.515369889,56,0.005,1.5
101097.698733101,56,0.005,1.5
122190.231446872,56,0.005,1.5
109486.368811362,56,0.005,1.5
123464.84820671,56,0.005,1.5
131188.257968999,56,0.005,1.5
117602.7554984,56,0.005,1.5
99060.5889975557,56,0.005,1.5
111756.864766246,56,0.005,1.5
116536.53864214,56,0.005,1.5
106025.20861612,56,0.005,1.5
120181.458956822,56,0.005,1.5
139622.368611813,56,0.005,1.5
103179.160225614,56,0.005,1.5
99208.5914098613,56,0.005,1.5
98396.7937881057,56,0.005,1.5
87083.7256323633,56,0.005,1.5
99199.6611378924,56,0.005,1.5
100553.200625071,56,0.005,1.5
121109.8065733,56,0.005,1.5
115577.235284988,56,0.005,1.5
105192.81775421,56,0.005,1.5
96472.4270108027,56,0.005,1.5
92189.6112758003,56,0.005,1.5
93720.3775292403,56,0.005,1.5
132708.5032199,56,0.005,1.5
114908.660039098,56,0.005,1.5
118421.111550646,56,0.005,1.5
101107.643570608,56,0.005,1.5
124537.10296448,56,0.005,1.5
121481.309380638,56,0.005,1.5
118852.649330895,56,0.005,1.5
135638.450168072,56,0.005,1.5
112953.316419191,56,0.005,1.5
142605.448442911,56,0.005,1.5
97824.6851251437,56,0.005,1.5
98830.493790078,56,0.005,1.5
96859.9774758013,56,0.005,1.5
117945.044092622,56,0.005,1.5
97654.3887793204,56,0.005,1.5
113432.088459975,56,0.005,1.5
127819.303575897,56,0.005,1.5
105744.122287273,56,0.005,1.5
97250.940785609,56,0.005,1.5
105787.982444085,56,0.005,1.5
122270.275133931,56,0.005,1.5
110447.98856864,56,0.005,1.5
108016.999427838,56,0.005,1.5
99854.6000053056,56,0.005,1.5
119737.093419905,56,0.005,1.5
132780.106926282,56,0.005,1.5
107876.90075641,56,0.005,1.5
89438.0462948003,56,0.005,1.5
101844.087639201,56,0.005,1.5
113544.911273607,56,0.005,1.5
105608.315593756,56,0.005,1.5
90231.521233484,56,0.005,1.5
113155.967172291,56,0.005,1.5
116508.322564089,56,0.005,1.5
99821.0013825961,56,0.005,1.5
83491.5651974289,56,0.005,1.5
111788.184719572,56,0.005,1.5
101375.707402881,56,0.005,1.5
128177.054993474,56,0.005,1.5
124475.388420816,56,0.005,1.5
123263.765889385,56,0.005,1.5
116963.706260457,56,0.005,1.5
115138.262572684,56,0.005,1.5
123110.149016556,56,0.005,1.5
115078.192973769,56,0.005,1.5
125611.144336919,56,0.005,1.5
85082.7220651215,56,0.005,1.5
97190.8661219207,56,0.005,1.5
123079.413116901,56,0.005,1.5
94894.6186165337,56,0.005,1.5
121206.22076778,56,0.005,1.5
108842.41954341,56,0.005,1.5
122270.870468452,56,0.005,1.5
110159.241387358,56,0.005,1.5
120772.323818658,56,0.005,1.5
110172.067245477,56,0.005,1.5
105472.605962578,56,0.005,1.5
111416.173250727,56,0.005,1.5
123098.297069979,56,0.005,1.5
120069.641348821,56,0.005,1.5
107835.87713118,56,0.005,1.5
88590.1605726502,56,0.005,1.5
111321.040038521,56,0.005,1.5
121658.518240492,56,0.005,1.5
139259.537900173,56,0.005,1.5
96858.2064198072,56,0.005,1.5
121912.80704216,56,0.005,1.5
101295.423939678,56,0.005,1.5
120637.488094895,56,0.005,1.5
121597.134462847,56,0.005,1.5
113283.727921205,56,0.005,1.5
101619.480081233,56,0.005,1.5
109063.100520462,56,0.005,1.5
135666.147479082,56,0.005,1.5
113294.653531035,56,0.005,1.5
82652.9567850727,56,0.005,1.5
110907.103028914,56,0.005,1.5
131400.979043767,56,0.005,1.5
94588.4377980257,56,0.005,1.5
113674.773405525,56,0.005,1.5
100184.314484983,56,0.005,1.5
94992.2723627841,56,0.005,1.5
120054.388300392,56,0.005,1.5
96000.4131461341,56,0.005,1.5
106704.154479712,56,0.005,1.5
122266.087666174,56,0.005,1.5
95069.0793304328,56,0.005,1.5
114294.511264954,56,0.005,1.5
115748.013980771,56,0.005,1.5
134089.526184653,56,0.005,1.5
109644.370008887,56,0.005,1.5
113837.363136143,56,0.005,1.5
108025.714159753,56,0.005,1.5
129828.264765297,56,0.005,1.5
112936.855448556,56,0.005,1.5
89530.5225927562,56,0.005,1.5
128746.656747473,56,0.005,1.5
119469.452155002,56,0.005,1.5
109280.380894454,56,0.005,1.5
134726.585160727,56,0.005,1.5
110710.803609737,56,0.005,1.5
119999.552362902,56,0.005,1.5
92238.1715934601,56,0.005,1.5
99680.4736740692,56,0.005,1.5
113672.290138128,56,0.005,1.5
122706.243952845,56,0.005,1.5
103254.552429482,56,0.005,1.5
129600.899127127,56,0.005,1.5
98058.4893301659,56,0.005,1.5
97005.2953370303,56,0.005,1.5
126057.175738186,56,0.005,1.5
138001.86343043,56,0.005,1.5
113695.725563504,56,0.005,1.5
108507.806626688,56,0.005,1.5
119586.24864848,56,0.005,1.5
112845.680915601,56,0.005,1.5
93959.6907373089,56,0.005,1.5
88886.0103682521,56,0.005,1.5
115061.647977999,56,0.005,1.5
137294.511283946,56,0.005,1.5
122243.900984161,56,0.005,1.5
123974.636626975,56,0.005,1.5
134050.097693258,56,0.005,1.5
86660.7519281407,56,0.005,1.5
113688.263367201,56,0.005,1.5
131598.662144098,56,0.005,1.5
113165.695178339,56,0.005,1.5
86855.6173501976,56,0.005,1.5
121656.796338222,56,0.005,1.5
106086.845380172,56,0.005,1.5
92664.3147536822,56,0.005,1.5
87868.6893999859,56,0.005,1.5
132681.225575941,56,0.005,1.5
115029.667662798,56,0.005,1.5
128802.109710514,56,0.005,1.5
120882.830139232,56,0.005,1.5
105020.008578932,56,0.005,1.5
85615.4522045276,56,0.005,1.5
114364.488265112,56,0.005,1.5
101364.008821322,56,0.005,1.5
101609.728119983,56,0.005,1.5
93708.5943356854,56,0.005,1.5
92411.792219858,56,0.005,1.5
128845.917569013,56,0.005,1.5
136678.277467998,56,0.005,1.5
110751.208715633,56,0.005,1.5
109050.995210228,56,0.005,1.5
106837.777203848,56,0.005,1.5
113840.632612002,56,0.005,1.5
114627.468323127,56,0.005,1.5
96021.1975252544,56,0.005,1.5
117872.045600877,56,0.005,1.5
119598.768586667,56,0.005,1.5
122423.149411821,56,0.005,1.5
97946.6445527303,56,0.005,1.5
119989.526443674,56,0.005,1.5
123938.45044219,56,0.005,1.5
122170.161011697,56,0.005,1.5
94749.2399921771,56,0.005,1.5
111864.918689225,56,0.005,1.5
102967.906725372,56,0.005,1.5
92000.0244114687,56,0.005,1.5
111573.947340794,56,0.005,1.5
102153.456288068,56,0.005,1.5
126617.715060943,56,0.005,1.5
122744.038947793,56,0.005,1.5
96167.3291158657,56,0.005,1.5
113708.892487862,56,0.005,1.5
94975.6514670942,56,0.005,1.5
88048.2600722035,56,0.005,1.5
108360.930017921,56,0.005,1.5
103971.310360779,56,0.005,1.5
109972.030112395,56,0.005,1.5
107419.597911702,56,0.005,1.5
124431.066657297,56,0.005,1.5
93297.7690163039,56,0.005,1.5
108035.82184426,56,0.005,1.5
96711.2249452353,56,0.005,1.5
105996.613614179,56,0.005,1.5
93186.6802599878,56,0.005,1.5
115291.877072475,56,0.005,1.5
109837.788313622,56,0.005,1.5
122993.408845173,56,0.005,1.5
110312.210900372,56,0.005,1.5
94259.6237244133,56,0.005,1.5
133443.433042515,56,0.005,1.5
97497.9439305353,56,0.005,1.5
93226.4759562662,56,0.005,1.5
120544.072060757,56,0.005,1.5
125565.481965949,56,0.005,1.5
141076.144630616,56,0.005,1.5
101594.391609741,56,0.005,1.5
108469.489225359,56,0.005,1.5
111630.177369543,56,0.005,1.5
131152.536038229,56,0.005,1.5
116324.757703258,56,0.005,1.5
102674.36177749,56,0.005,1.5
98957.8033562475,56,0.005,1.5
127938.560373442,56,0.005,1.5
91775.5354371069,56,0.005,1.5
122732.578265414,56,0.005,1.5
128713.889897615,56,0.005,1.5
97550.5653893875,56,0.005,1.5
111363.661697098,56,0.005,1.5
106721.220089832,56,0.005,1.5
129587.256220994,56,0.005,1.5
96192.1833455644,56,0.005,1.5
112625.307238838,56,0.005,1.5
87584.9240598771,56,0.005,1.5
89675.4600432313,56,0.005,1.5
103022.008105034,56,0.005,1.5
119157.139128731,56,0.005,1.5
132246.714228129,56,0.005,1.5
116285.920145963,56,0.005,1.5
100799.975571257,56,0.005,1.5
108732.977603466,56,0.005,1.5
84607.9097305127,56,0.005,1.5
124907.971511947,56,0.005,1.5
88868.9916238166,56,0.005,1.5
112623.839068175,56,0.005,1.5
127775.504694752,56,0.005,1.5
129070.74662012,56,0.005,1.5
128838.020008997,56,0.005,1.5
96768.3531477348,56,0.005,1.5
123792.375182415,56,0.005,1.5
98679.4042013835,56,0.005,1.5
118437.146375636,56,0.005,1.5
119931.529576422,56,0.005,1.5
116511.69072373,56,0.005,1.5
93334.1453996109,56,0.005,1.5
112245.869204283,56,0.005,1.5
139396.303947641,56,0.005,1.5
144154.19424088,56,0.005,1.5
108538.870615017,56,0.005,1.5
82926.1165958059,56,0.005,1.5
91915.9911255129,56,0.005,1.5
106409.775913692,56,0.005,1.5
129767.333352,56,0.005,1.5
107688.513803037,56,0.005,1.5
121622.460378159,56,0.005,1.5
104320.730893726,56,0.005,1.5
118429.177420195,56,0.005,1.5
117523.26081733,56,0.005,1.5
103102.377388451,56,0.005,1.5
111289.786604155,56,0.005,1.5
131190.547457235,56,0.005,1.5
83599.7506227163,56,0.005,1.5
119426.032428693,56,0.005,1.5
108260.38993763,56,0.005,1.5
115254.867164692,56,0.005,1.5
127336.370128816,56,0.005,1.5
131923.867960261,56,0.005,1.5
99191.1627517621,56,0.005,1.5
98711.2438047642,56,0.005,1.5
111449.0789246,56,0.005,1.5
94415.9907171181,56,0.005,1.5
113418.757459675,56,0.005,1.5
110075.139844471,56,0.005,1.5
134686.80623403,56,0.005,1.5
96555.8956077392,56,0.005,1.5
99279.3272499485,56,0.005,1.5
128837.221343777,56,0.005,1.5
125228.064745273,56,0.005,1.5
116768.807225895,56,0.005,1.5
103971.378052206,56,0.005,1.5
101021.290682842,56,0.005,1.5
107551.762077375,56,0.005,1.5
115339.984671451,56,0.005,1.5
118697.898668362,56,0.005,1.5
105329.762792763,56,0.005,1.5
88401.7262584155,56,0.005,1.5
96606.3816454483,56,0.005,1.5
111525.524552935,56,0.005,1.5
128197.26484108,56,0.005,1.5
95141.8447574043,56,0.005,1.5
139567.716365768,56,0.005,1.5
124040.980883233,56,0.005,1.5
103266.897761172,56,0.005,1.5
115797.950485528,56,0.005,1.5
124452.092276179,56,0.005,1.5
106157.417928227,56,0.005,1.5
94035.6354665123,56,0.005,1.5
107106.57610091,56,0.005,1.5
145358.782076819,56,0.005,1.5
92880.3435082447,56,0.005,1.5
86997.9091640093,56,0.005,1.5
105336.254182597,56,0.005,1.5
112052.222432966,56,0.005,1.5
103575.52867368,56,0.005,1.5
89046.1667617556,56,0.005,1.5
113460.833335308,56,0.005,1.5
97400.4440414566,56,0.005,1.5
123167.653540997,56,0.005,1.5
100192.276851127,56,0.005,1.5
93597.7294249049,56,0.005,1.5
124189.471974144,56,0.005,1.5
101550.632065927,56,0.005,1.5
105064.700873429,56,0.005,1.5
90219.3370105163,56,0.005,1.5
115564.508201885,56,0.005,1.5
124005.581768622,56,0.005,1.5
143856.570985827,56,0.005,1.5
94438.1133722659,56,0.005,1.5
104850.82662628,56,0.005,1.5
94427.2218093935,56,0.005,1.5
112487.216220735,56,0.005,1.5
114301.55118038,56,0.005,1.5
123598.299055263,56,0.005,1.5
97471.7135240997,56,0.005,1.5
111377.342737309,56,0.005,1.5
124506.269859251,56,0.005,1.5
127881.60373005,56,0.005,1.5
163785.778263245,84,0.01,1.5
138150.736861172,84,0.01,1.5
204823.236074941,84,0.01,1.5
148911.336178425,84,0.01,1.5
155160.888169838,84,0.01,1.5
168270.516883673,84,0.01,1.5
150846.26270679,84,0.01,1.5
185592.044863312,84,0.01,1.5
153957.752478507,84,0.01,1.5
153044.222800668,84,0.01,1.5
177994.018511222,84,0.01,1.5
160041.055474308,84,0.01,1.5
157189.425683828,84,0.01,1.5
189256.884176432,84,0.01,1.5
192745.918979125,84,0.01,1.5
144591.575560113,84,0.01,1.5
143108.638849813,84,0.01,1.5
204258.315423261,84,0.01,1.5
181078.070905919,84,0.01,1.5
159126.380722408,84,0.01,1.5
153653.307955295,84,0.01,1.5
206933.782331587,84,0.01,1.5
143208.939014652,84,0.01,1.5
149645.569754908,84,0.01,1.5
201663.443469803,84,0.01,1.5
183142.232529505,84,0.01,1.5
175991.245856011,84,0.01,1.5
142113.48052506,84,0.01,1.5
180767.920635685,84,0.01,1.5
150768.265806521,84,0.01,1.5
171172.577810444,84,0.01,1.5
148245.069942803,84,0.01,1.5
173600.803077471,84,0.01,1.5
178531.057312896,84,0.01,1.5
214190.844719964,84,0.01,1.5
169646.869985279,84,0.01,1.5
203678.399612741,84,0.01,1.5
205598.196602189,84,0.01,1.5
144286.056823268,84,0.01,1.5
169405.877356712,84,0.01,1.5
183721.876834676,84,0.01,1.5
164832.441093479,84,0.01,1.5
228601.890633801,84,0.01,1.5
142057.266850543,84,0.01,1.5
188490.832581512,84,0.01,1.5
139875.156623883,84,0.01,1.5
143715.798917951,84,0.01,1.5
163328.649565674,84,0.01,1.5
122688.810026081,84,0.01,1.5
158457.926284311,84,0.01,1.5
190606.053426081,84,0.01,1.5
172123.069400555,84,0.01,1.5
199141.58987007,84,0.01,1.5
160239.158152932,84,0.01,1.5
205624.578456424,84,0.01,1.5
188749.108547225,84,0.01,1.5
167574.363985611,84,0.01,1.5
198679.060372675,84,0.01,1.5
184555.071947819,84,0.01,1.5
204719.832748091,84,0.01,1.5
175446.944799965,84,0.01,1.5
137309.970551667,84,0.01,1.5
167923.549390375,84,0.01,1.5
191511.054552347,84,0.01,1.5
148018.017800698,84,0.01,1.5
203886.122483152,84,0.01,1.5
191903.812655956,84,0.01,1.5
148002.902724163,84,0.01,1.5
202006.065968906,84,0.01,1.5
217709.757791294,84,0.01,1.5
210221.990685318,84,0.01,1.5
212871.114499544,84,0.01,1.5
193574.495850992,84,0.01,1.5
169687.284682332,84,0.01,1.5
192075.073597561,84,0.01,1.5
169285.138167901,84,0.01,1.5
206539.054711393,84,0.01,1.5
176720.778130848,84,0.01,1.5
174076.880260096,84,0.01,1.5
222029.055948968,84,0.01,1.5
183447.277116737,84,0.01,1.5
197684.210821355,84,0.01,1.5
178863.873219238,84,0.01,1.5
165120.308302254,84,0.01,1.5
189027.148811186,84,0.01,1.5
193612.262100322,84,0.01,1.5
187857.06920532,84,0.01,1.5
214854.397938971,84,0.01,1.5
212259.759806677,84,0.01,1.5
184053.376157408,84,0.01,1.5
168102.936942089,84,0.01,1.5
215649.020368494,84,0.01,1.5
209366.126737759,84,0.01,1.5
139242.169179778,84,0.01,1.5
146077.600700818,84,0.01,1.5
164359.357699024,84,0.01,1.5
194196.172134821,84,0.01,1.5
188450.323420896,84,0.01,1.5
159071.592470123,84,0.01,1.5
179459.504509751,84,0.01,1.5
168719.727213229,84,0.01,1.5
198001.875554288,84,0.01,1.5
208095.192127696,84,0.01,1.5
176956.16474366,84,0.01,1.5
159802.748474225,84,0.01,1.5
156902.856140651,84,0.01,1.5
153386.288660191,84,0.01,1.5
155180.016713522,84,0.01,1.5
183081.90225042,84,0.01,1.5
192060.252699463,84,0.01,1.5
167905.936264225,84,0.01,1.5
146137.205862736,84,0.01,1.5
164179.600786995,84,0.01,1.5
166181.204726222,84,0.01,1.5
189587.134702522,84,0.01,1.5
169268.10765104,84,0.01,1.5
220427.777314938,84,0.01,1.5
181521.769089755,84,0.01,1.5
164482.547975408,84,0.01,1.5
149676.603316627,84,0.01,1.5
189567.666640754,84,0.01,1.5
207890.140511662,84,0.01,1.5
174857.463986522,84,0.01,1.5
167055.759809646,84,0.01,1.5
172753.139616014,84,0.01,1.5
202489.784496403,84,0.01,1.5
147837.919903356,84,0.01,1.5
146635.109159616,84,0.01,1.5
183758.922166703,84,0.01,1.5
174751.957031224,84,0.01,1.5
140313.743533677,84,0.01,1.5
158984.752821016,84,0.01,1.5
163312.488037374,84,0.01,1.5
150242.412736249,84,0.01,1.5
146162.483972978,84,0.01,1.5
168206.136237717,84,0.01,1.5
156990.648376595,84,0.01,1.5
233612.654310555,84,0.01,1.5
154266.890158581,84,0.01,1.5
195461.543860666,84,0.01,1.5
212700.870690092,84,0.01,1.5
236378.70093606,84,0.01,1.5
170610.508248892,84,0.01,1.5
146161.21384616,84,0.01,1.5
155549.69504969,84,0.01,1.5
150829.400904366,84,0.01,1.5
188520.382248445,84,0.01,1.5
157278.102891221,84,0.01,1.5
199368.19248493,84,0.01,1.5
204726.658047018,84,0.01,1.5
175351.041033364,84,0.01,1.5
181105.415607861,84,0.01,1.5
153418.955731129,84,0.01,1.5
182636.690503595,84,0.01,1.5
169108.52852933,84,0.01,1.5
150524.762022564,84,0.01,1.5
200591.757054075,84,0.01,1.5
199161.663964589,84,0.01,1.5
206853.898037938,84,0.01,1.5
161053.785806944,84,0.01,1.5
142088.905077193,84,0.01,1.5
169169.26247918,84,0.01,1.5
190333.753340523,84,0.01,1.5
200035.984277167,84,0.01,1.5
163864.932301396,84,0.01,1.5
200302.579372449,84,0.01,1.5
178451.809797597,84,0.01,1.5
204112.427591675,84,0.01,1.5
214508.685088956,84,0.01,1.5
191881.993676616,84,0.01,1.5
160612.296084933,84,0.01,1.5
182442.425023262,84,0.01,1.5
190684.441789562,84,0.01,1.5
173167.670498558,84,0.01,1.5
196812.323060011,84,0.01,1.5
