"deaths","days","p"
2793.03405289494,56,1e-04
2498.3604529274,56,1e-04
2653.420320018,56,1e-04
3401.760529384,56,1e-04
2807.99293265729,56,1e-04
1999.1776095408,56,1e-04
2783.31436564689,56,1e-04
3300.55543161967,56,1e-04
2355.28452357715,56,1e-04
2803.97985992525,56,1e-04
2438.38166291336,56,1e-04
2388.77923579453,56,1e-04
2957.13002811138,56,1e-04
2336.03174600901,56,1e-04
2631.32507551227,56,1e-04
2980.12995342969,56,1e-04
2333.39300454822,56,1e-04
2813.04855936694,56,1e-04
2861.44547622916,56,1e-04
3265.95162957546,56,1e-04
2665.55076178389,56,1e-04
2809.81154112253,56,1e-04
2644.67943402509,56,1e-04
3194.54872354484,56,1e-04
2802.26391200821,56,1e-04
2230.10205164002,56,1e-04
3228.16111933154,56,1e-04
2942.56637388427,56,1e-04
2682.369431301,56,1e-04
3310.00993941543,56,1e-04
2759.00566177741,56,1e-04
2966.81860759096,56,1e-04
2292.10074270902,56,1e-04
2466.43363905321,56,1e-04
2800.38062980612,56,1e-04
3001.52710420321,56,1e-04
2511.7738504597,56,1e-04
3123.54017529295,56,1e-04
2394.64070857302,56,1e-04
2397.5837393953,56,1e-04
3121.07300331943,56,1e-04
3428.44612917253,56,1e-04
2822.52735853453,56,1e-04
2658.73743070354,56,1e-04
2960.13515618112,56,1e-04
2813.25526712573,56,1e-04
2277.38738681443,56,1e-04
2153.34487135822,56,1e-04
2839.36223921608,56,1e-04
3348.94830584552,56,1e-04
3015.32819369322,56,1e-04
3091.79450410174,56,1e-04
3273.41319461243,56,1e-04
2119.88683536333,56,1e-04
2776.1024058878,56,1e-04
3213.97425542783,56,1e-04
2775.67302010026,56,1e-04
2127.66021301034,56,1e-04
3037.02186889288,56,1e-04
2588.35609535036,56,1e-04
2292.96639210515,56,1e-04
2131.92360325093,56,1e-04
3255.73838109322,56,1e-04
2795.83592332388,56,1e-04
3182.84602653234,56,1e-04
2959.73469821005,56,1e-04
2610.35982127247,56,1e-04
2076.31116597191,56,1e-04
2842.54816982442,56,1e-04
2450.58943672228,56,1e-04
2505.10467192044,56,1e-04
2313.54344246285,56,1e-04
2269.56807122504,56,1e-04
3211.66061151656,56,1e-04
3375.09227456558,56,1e-04
2706.69865746325,56,1e-04
2731.23002067505,56,1e-04
2614.18782104876,56,1e-04
2773.45846015236,56,1e-04
2799.53550145401,56,1e-04
2393.80814906001,56,1e-04
2897.4567506037,56,1e-04
2931.67473942445,56,1e-04
3010.12687712027,56,1e-04
2445.42201494812,56,1e-04
2947.18633393142,56,1e-04
3037.80584346984,56,1e-04
2981.38951652881,56,1e-04
2335.08508669229,56,1e-04
2749.3168674846,56,1e-04
2548.18236829419,56,1e-04
2213.86242142736,56,1e-04
2713.34479335445,56,1e-04
2513.51379502668,56,1e-04
3104.71425985595,56,1e-04
3008.47074441013,56,1e-04
2346.29229240541,56,1e-04
2849.55317252712,56,1e-04
2343.29329359487,56,1e-04
2163.2247832256,56,1e-04
2663.14329968595,56,1e-04
2555.72531660236,56,1e-04
2646.93485668633,56,1e-04
2595.77508286237,56,1e-04
3052.2105917758,56,1e-04
2315.49453212136,56,1e-04
2676.98241669698,56,1e-04
2369.55777670104,56,1e-04
2626.47490565156,56,1e-04
2305.96310834186,56,1e-04
2842.62272928686,56,1e-04
2684.62928176863,56,1e-04
2986.89559179315,56,1e-04
2695.35221208653,56,1e-04
2305.95737310128,56,1e-04
3279.30967925463,56,1e-04
2419.50398732997,56,1e-04
2258.62545164091,56,1e-04
2957.16892133699,56,1e-04
3151.2761152053,56,1e-04
3425.56632062149,56,1e-04
2486.12760898007,56,1e-04
2639.54175404214,56,1e-04
2751.17253274933,56,1e-04
3187.58682323645,56,1e-04
2841.75823925743,56,1e-04
2525.11017152497,56,1e-04
2441.20009536616,56,1e-04
3153.85148924034,56,1e-04
2286.43940147762,56,1e-04
3030.83094102115,56,1e-04
3145.13376858089,56,1e-04
2388.1608936977,56,1e-04
2764.82700332841,56,1e-04
2648.55158004331,56,1e-04
3224.56617126988,56,1e-04
2365.90603965144,56,1e-04
2738.59465120822,56,1e-04
2147.20090050758,56,1e-04
2200.86131036374,56,1e-04
2496.63808730135,56,1e-04
2940.70400548513,56,1e-04
3237.68329892807,56,1e-04
2852.3243104397,56,1e-04
2481.85245656511,56,1e-04
2672.82305516044,56,1e-04
2071.74888435446,56,1e-04
3057.18682778975,56,1e-04
2146.12390941963,56,1e-04
2742.69514834206,56,1e-04
3165.62572511198,56,1e-04
3178.90356600898,56,1e-04
3164.16089873479,56,1e-04
2373.16715671924,56,1e-04
3016.62011377389,56,1e-04
2424.56887906676,56,1e-04
2892.95773406551,56,1e-04
2939.46493994194,56,1e-04
2873.93779871172,56,1e-04
2265.10206015081,56,1e-04
2748.37692743471,56,1e-04
3440.78692098412,56,1e-04
3490.44561527553,56,1e-04
2704.03077603584,56,1e-04
2030.5959792191,56,1e-04
2228.3500586176,56,1e-04
2629.94661076505,56,1e-04
3197.57845801773,56,1e-04
2631.12079751645,56,1e-04
2979.00200567332,56,1e-04
2565.80902533936,56,1e-04
2952.74453493536,56,1e-04
2924.63137910431,56,1e-04
2566.2931434512,56,1e-04
2755.91306301941,56,1e-04
3284.03766689664,56,1e-04
2063.61568093486,56,1e-04
2965.05844478803,56,1e-04
2689.62608542417,56,1e-04
2883.58444315255,56,1e-04
3118.90037595941,56,1e-04
3312.11435097088,56,1e-04
2451.53802648611,56,1e-04
2444.26894144104,56,1e-04
2721.22341999833,56,1e-04
2341.69240969669,56,1e-04
2778.32517988372,56,1e-04
2700.83676703788,56,1e-04
3300.62869600841,56,1e-04
2352.17918519582,56,1e-04
2410.64488492261,56,1e-04
3173.00356276147,56,1e-04
3079.12333161807,56,1e-04
2848.09386494683,56,1e-04
2582.41411217842,56,1e-04
2496.97910770988,56,1e-04
2645.23907374615,56,1e-04
2825.30518429189,56,1e-04
2939.94875195459,56,1e-04
2571.99589340366,56,1e-04
2169.5834842425,56,1e-04
2378.29608893297,56,1e-04
2734.09548688806,56,1e-04
3182.43902315864,56,1e-04
2320.41591373517,56,1e-04
3433.05828544681,56,1e-04
3052.08186538741,56,1e-04
2612.22122578605,56,1e-04
2866.40377329663,56,1e-04
3131.16941110494,56,1e-04
2631.71346004015,56,1e-04
2329.56317579527,56,1e-04
2624.13192852283,56,1e-04
3505.26718040634,56,1e-04
2303.24361697406,56,1e-04
2178.71509604861,56,1e-04
2572.28859054481,56,1e-04
2759.02563044804,56,1e-04
2538.90759656235,56,1e-04
2214.57631264242,56,1e-04
2793.36010728942,56,1e-04
2372.73461636394,56,1e-04
3012.38718174044,56,1e-04
2450.45907928259,56,1e-04
2318.14108903605,56,1e-04
3030.86751883449,56,1e-04
2462.48143889807,56,1e-04
2595.08729402467,56,1e-04
2208.46766143963,56,1e-04
2854.81821928009,56,1e-04
3049.76441821802,56,1e-04
3526.7982380838,56,1e-04
2393.98941936655,56,1e-04
2560.61683535605,56,1e-04
2355.58899969387,56,1e-04
2746.2499662832,56,1e-04
2831.64644089567,56,1e-04
3045.76267347477,56,1e-04
2389.26530732429,56,1e-04
2736.22527841467,56,1e-04
3022.40053793078,56,1e-04
3131.63228153536,56,1e-04
55991.3186263011,84,0.0025
48900.2026015504,84,0.0025
70608.1034395319,84,0.0025
52236.3299152761,84,0.0025
55035.5017905599,84,0.0025
58282.5001917654,84,0.0025
53608.136903851,84,0.0025
65779.8388917663,84,0.0025
54244.3803579888,84,0.0025
53720.6921289459,84,0.0025
64213.1051645146,84,0.0025
55560.050051045,84,0.0025
54327.5999050709,84,0.0025
65754.948074685,84,0.0025
67834.0111287776,84,0.0025
51153.2189980443,84,0.0025
49751.6442271666,84,0.0025
71655.7249039337,84,0.0025
63170.4299680473,84,0.0025
56500.2896805107,84,0.0025
53866.8483947129,84,0.0025
72696.0271940489,84,0.0025
50145.3107844282,84,0.0025
52508.8257423086,84,0.0025
70991.437748893,84,0.0025
63158.8866939382,84,0.0025
62129.2844406262,84,0.0025
50232.0280919659,84,0.0025
63428.5133979644,84,0.0025
52975.9755828682,84,0.0025
59503.1214682864,84,0.0025
52030.2480801035,84,0.0025
60926.0211314922,84,0.0025
61689.753774021,84,0.0025
74615.7291567705,84,0.0025
58960.5137525156,84,0.0025
72126.6330631337,84,0.0025
71378.5712824596,84,0.0025
49998.7930469465,84,0.0025
59588.7649074352,84,0.0025
65596.7805555018,84,0.0025
58335.3286539024,84,0.0025
77717.5755634308,84,0.0025
49845.7718778759,84,0.0025
67187.130322215,84,0.0025
48906.4218902274,84,0.0025
51025.4987132576,84,0.0025
57291.9716669758,84,0.0025
43457.9189950713,84,0.0025
55872.7214062367,84,0.0025
66816.2089806602,84,0.0025
60485.5975666851,84,0.0025
69053.1296314807,84,0.0025
56233.9817319781,84,0.0025
72410.1446424112,84,0.0025
64257.9311112202,84,0.0025
59512.2539473266,84,0.0025
70327.7735038149,84,0.0025
64608.0118521622,84,0.0025
70682.4856128956,84,0.0025
61053.0590639662,84,0.0025
47692.9193991388,84,0.0025
57658.1529436642,84,0.0025
66626.2625895496,84,0.0025
51976.4601853356,84,0.0025
71183.0884318442,84,0.0025
67695.0587937666,84,0.0025
52053.3725537952,84,0.0025
68984.5041365757,84,0.0025
76925.5934711779,84,0.0025
72730.9583700606,84,0.0025
73679.7848907245,84,0.0025
67866.4826008063,84,0.0025
60101.1690141414,84,0.0025
67029.7217372057,84,0.0025
58885.7192563334,84,0.0025
72177.4442992281,84,0.0025
62113.0054706281,84,0.0025
61178.7656692959,84,0.0025
77830.8650039745,84,0.0025
63633.4645697906,84,0.0025
69433.366642541,84,0.0025
61355.3194890499,84,0.0025
57275.307421539,84,0.0025
65328.8930316569,84,0.0025
67110.3469740708,84,0.0025
65521.7744320938,84,0.0025
75741.3821838842,84,0.0025
74689.3188059416,84,0.0025
65272.7662457323,84,0.0025
59945.9497418422,84,0.0025
75046.5463331373,84,0.0025
73303.9400220313,84,0.0025
49368.2864944852,84,0.0025
50408.6307212396,84,0.0025
58252.9211745951,84,0.0025
67493.029691201,84,0.0025
65645.0479012546,84,0.0025
55064.9664212337,84,0.0025
63272.5254680086,84,0.0025
59560.3944753398,84,0.0025
70006.1261641049,84,0.0025
73048.211068828,84,0.0025
61933.3677303978,84,0.0025
55926.7387224725,84,0.0025
54416.0347446439,84,0.0025
53787.2983910161,84,0.0025
55544.0113056096,84,0.0025
64039.3175796659,84,0.0025
67585.1340033906,84,0.0025
57870.6622681605,84,0.0025
51491.410710815,84,0.0025
56386.154612493,84,0.0025
58921.275055019,84,0.0025
66498.3932444528,84,0.0025
59558.9863802777,84,0.0025
76699.0607964975,84,0.0025
62843.4543501154,84,0.0025
57597.6772363828,84,0.0025
51939.1127198676,84,0.0025
67249.1655508069,84,0.0025
71550.8759192668,84,0.0025
61255.6643583719,84,0.0025
57923.6098538228,84,0.0025
59834.8848304092,84,0.0025
70675.6625638395,84,0.0025
50907.4502038925,84,0.0025
51492.9258680786,84,0.0025
65723.5905828737,84,0.0025
62384.8656365019,84,0.0025
48983.3056498943,84,0.0025
55945.1051498107,84,0.0025
57308.1222769945,84,0.0025
51662.6803304034,84,0.0025
51375.9115052072,84,0.0025
58388.9657978172,84,0.0025
55457.4282737805,84,0.0025
78742.2188823484,84,0.0025
54042.4194941467,84,0.0025
67084.1274505763,84,0.0025
75405.2632945228,84,0.0025
81897.1881024224,84,0.0025
60184.7764211815,84,0.0025
51736.3756366323,84,0.0025
55172.5483525306,84,0.0025
52758.8890097274,84,0.0025
66102.7735487331,84,0.0025
54979.0580281577,84,0.0025
69292.6983439098,84,0.0025
72442.5449206749,84,0.0025
60202.510418625,84,0.0025
63788.1100020589,84,0.0025
53672.7955540787,84,0.0025
63558.6831062523,84,0.0025
59568.1233639405,84,0.0025
53007.9284080273,84,0.0025
69033.5819678787,84,0.0025
70631.6268543707,84,0.0025
73265.0040441486,84,0.0025
55869.9641574722,84,0.0025
49903.6460931734,84,0.0025
58892.8489307504,84,0.0025
66297.5799890232,84,0.0025
69283.7925859304,84,0.0025
57659.8740860671,84,0.0025
69311.0277497191,84,0.0025
62115.4969701503,84,0.0025
69701.9698914588,84,0.0025
74898.133124987,84,0.0025
67161.4047439186,84,0.0025
56421.3751599934,84,0.0025
63238.0115910773,84,0.0025
65948.4520956822,84,0.0025
60268.4676409133,84,0.0025
67981.7606388644,84,0.0025
79348.4486892628,84,0.0025
57994.1527315652,84,0.0025
57029.8237226954,84,0.0025
55714.8555537928,84,0.0025
49825.9379127421,84,0.0025
56360.0079635604,84,0.0025
56705.1326175108,84,0.0025
69904.5207438787,84,0.0025
66613.352973475,84,0.0025
59171.2943440804,84,0.0025
54337.7509297738,84,0.0025
52506.7809099951,84,0.0025
52863.7924728355,84,0.0025
75150.6497093621,84,0.0025
66149.1197234896,84,0.0025
67236.5674042801,84,0.0025
57167.9295035707,84,0.0025
70397.4287643638,84,0.0025
69339.4284271117,84,0.0025
67411.870003574,84,0.0025
77215.1218002146,84,0.0025
64133.0479847937,84,0.0025
80394.801901683,84,0.0025
55597.3462845395,84,0.0025
56157.4241446115,84,0.0025
55296.4291904483,84,0.0025
67088.1582703728,84,0.0025
55145.6287038766,84,0.0025
63820.5363444677,84,0.0025
72747.2534941639,84,0.0025
60277.3898791729,84,0.0025
55308.6502758111,84,0.0025
60576.8762280729,84,0.0025
70096.7896371679,84,0.0025
62667.0701342883,84,0.0025
61887.4603850454,84,0.0025
57115.9716844879,84,0.0025
67737.5441767587,84,0.0025
75974.0997312671,84,0.0025
61351.8032382232,84,0.0025
51061.4466216463,84,0.0025
58576.4293189191,84,0.0025
65108.3044985828,84,0.0025
60398.9261945063,84,0.0025
51588.0897016275,84,0.0025
64770.2842251364,84,0.0025
66479.4085037591,84,0.0025
57502.8731342356,84,0.0025
47819.0779799666,84,0.0025
64720.8049834455,84,0.0025
57176.7857386464,84,0.0025
73105.7193044164,84,0.0025
71223.2984825224,84,0.0025
70747.8269009794,84,0.0025
67368.7010909563,84,0.0025
65841.3653081433,84,0.0025
69784.6597207176,84,0.0025
65582.2510912659,84,0.0025
72328.6231295022,84,0.0025
49038.1714167054,84,0.0025
55192.0580887589,84,0.0025
70460.7932553834,84,0.0025
53455.2273417374,84,0.0025
69391.2295314503,84,0.0025
62148.244670421,84,0.0025
70208.238548922,84,0.0025
63081.0254274687,84,0.0025
68480.6554572692,84,0.0025
62832.4907695556,84,0.0025
60227.2285220614,84,0.0025
63029.2242410607,84,0.0025
69893.7788470896,84,0.0025
68714.9043544075,84,0.0025
61239.3395977158,84,0.0025
50606.3329507966,84,0.0025
63278.6977600839,84,0.0025
67958.6435746231,84,0.0025
78296.1356597726,84,0.0025
55664.0230284485,84,0.0025
69621.011760222,84,0.0025
59046.9035286434,84,0.0025
69471.605585185,84,0.0025
68523.3358370065,84,0.0025
64775.4369385824,84,0.0025
57923.578059015,84,0.0025
61539.8780978683,84,0.0025
77508.4744207785,84,0.0025
64874.8355767473,84,0.0025
46574.1345640854,84,0.0025
63857.3418423914,84,0.0025
75339.1769559476,84,0.0025
54699.216325997,84,0.0025
64938.1585000255,84,0.0025
56496.7313735546,84,0.0025
54793.478869205,84,0.0025
68621.1984720629,84,0.0025
54302.0740874231,84,0.0025
61071.7220209534,84,0.0025
69042.9813429618,84,0.0025
53842.5414115632,84,0.0025
65248.6415565139,84,0.0025
66291.1371025627,84,0.0025
75646.7048378341,84,0.0025
62290.9847553797,84,0.0025
65009.4561674711,84,0.0025
61665.5963648599,84,0.0025
73722.4045019808,84,0.0025
64925.3049669292,84,0.0025
51229.4118425506,84,0.0025
73821.0396508107,84,0.0025
68287.3390589647,84,0.0025
62024.1845974813,84,0.0025
76377.4247037851,84,0.0025
63842.3821126296,84,0.0025
68952.3589520943,84,0.0025
52917.1376526385,84,0.0025
56459.9500881059,84,0.0025
64804.5509570156,84,0.0025
69309.9426007372,84,0.0025
58518.0997623336,84,0.0025
72870.5228822354,84,0.0025
55247.0875252539,84,0.0025
55650.1054025178,84,0.0025
72331.8413855645,84,0.0025
78807.4943313498,84,0.0025
64862.1643539054,84,0.0025
62051.8910666779,84,0.0025
68613.1443499957,84,0.0025
64776.6170593331,84,0.0025
52760.2689931343,84,0.0025
49955.676952746,84,0.0025
65749.702208467,84,0.0025
76845.5944135595,84,0.0025
69820.9819392062,84,0.0025
70160.9452824117,84,0.0025
75843.0592197031,84,0.0025
49406.5741031004,84,0.0025
64659.9601961023,84,0.0025
73950.0760622231,84,0.0025
64697.0022804882,84,0.0025
49415.636812334,84,0.0025
70417.5638120886,84,0.0025
59777.1007034003,84,0.0025
52958.4245271951,84,0.0025
49314.1878040889,84,0.0025
75308.908234296,84,0.0025
65239.558004558,84,0.0025
73653.6152119968,84,0.0025
68337.9697789739,84,0.0025
60535.6445232862,84,0.0025
48338.1633695881,84,0.0025
65499.6334029564,84,0.0025
56883.3903923024,84,0.0025
57614.2378907238,84,0.0025
53881.4647859969,84,0.0025
52891.4550192269,84,0.0025
73792.6979510123,84,0.0025
77702.4629286094,84,0.0025
62756.3298341962,84,0.0025
62809.2593780774,84,0.0025
61012.0377304286,84,0.0025
64321.2068127203,84,0.0025
65149.7627398023,84,0.0025
55013.6087250173,84,0.0025
66644.8471496281,84,0.0025
67725.8043806354,84,0.0025
70051.1803186585,84,0.0025
55916.8967260929,84,0.0025
68503.7094922193,84,0.0025
70514.951745612,84,0.0025
69551.8005891985,84,0.0025
53581.8076536247,84,0.0025
63918.4950357881,84,0.0025
58671.1620954142,84,0.0025
51196.1853404833,84,0.0025
63339.02990078,84,0.0025
58265.8160500913,84,0.0025
72228.6119466384,84,0.0025
69974.5724816548,84,0.0025
54203.1666103394,84,0.0025
65200.4333874287,84,0.0025
54335.6378697254,84,0.0025
50064.7497832888,84,0.0025
61756.2319948857,84,0.0025
59200.1600443864,84,0.0025
61806.1321272057,84,0.0025
60297.9486730092,84,0.0025
70569.0653019022,84,0.0025
53681.3068638065,84,0.0025
61933.0621796689,84,0.0025
55231.9634811765,84,0.0025
60530.8680308431,84,0.0025
52913.1452090406,84,0.0025
65527.3934266439,84,0.0025
62574.0158539549,84,0.0025
70153.0463729312,84,0.0025
62665.3012314032,84,0.0025
53518.8285959502,84,0.0025
76131.9658516703,84,0.0025
55838.0139648316,84,0.0025
52428.8613183488,84,0.0025
68712.7987206464,84,0.0025
72281.8223814632,84,0.0025
78629.8840782684,84,0.0025
57617.1922446509,84,0.0025
61157.1933619097,84,0.0025
63740.4839797523,84,0.0025
74169.249852312,84,0.0025
65961.4896587365,84,0.0025
58849.2940136233,84,0.0025
56098.9858841507,84,0.0025
72829.9906927253,84,0.0025
52701.3597670744,84,0.0025
70176.4672509989,84,0.0025
73032.9608187643,84,0.0025
55529.8832588585,84,0.0025
63440.9624687008,84,0.0025
60887.8197663706,84,0.0025
74141.3792331208,84,0.0025
54692.499535487,84,0.0025
63310.7411023005,84,0.0025
50127.6642252577,84,0.0025
50843.3528641393,84,0.0025
58486.1150433955,84,0.0025
68255.7256420461,84,0.0025
75057.5475574798,84,0.0025
65967.0895960916,84,0.0025
57404.1295253403,84,0.0025
62192.4672589237,84,0.0025
48547.0353872929,84,0.0025
70844.6719264588,84,0.0025
49862.8561389005,84,0.0025
64304.7611071703,84,0.0025
73251.3098899804,84,0.0025
74076.9200309838,84,0.0025
73474.3316413625,84,0.0025
55044.3912940794,84,0.0025
69938.1715714738,84,0.0025
56202.168406207,84,0.0025
67358.957218677,84,0.0025
68296.8212768907,84,0.0025
66383.8007354898,84,0.0025
52805.6184269173,84,0.0025
63465.8780800781,84,0.0025
79255.4176629256,84,0.0025
81385.2475817772,84,0.0025
62474.8579785225,84,0.0025
47338.5495016158,84,0.0025
51687.674804445,84,0.0025
60762.6529227391,84,0.0025
73780.56302207,84,0.0025
61218.3369319371,84,0.0025
68886.5095621936,84,0.0025
58827.0138207674,84,0.0025
67843.5521313633,84,0.0025
67406.8749573849,84,0.0025
59125.0883114384,84,0.0025
63421.5047576551,84,0.0025
75064.1733894217,84,0.0025
47776.5536900546,84,0.0025
69105.5029601868,84,0.0025
62502.0788713941,84,0.0025
66885.1694056554,84,0.0025
72133.7097696258,84,0.0025
75229.842987393,84,0.0025
56514.4516101668,84,0.0025
56038.5224091323,84,0.0025
62892.3043981246,84,0.0025
54381.177407084,84,0.0025
64377.0031631575,84,0.0025
62706.5733479308,84,0.0025
76712.1516245225,84,0.0025
54762.6804726476,84,0.0025
56167.6765145948,84,0.0025
73379.3718741045,84,0.0025
71282.7422804353,84,0.0025
66044.1723677792,84,0.0025
59717.3651519936,84,0.0025
57812.7931453117,84,0.0025
61344.6546470996,84,0.0025
65498.2499972041,84,0.0025
67615.807427509,84,0.0025
59340.9659807667,84,0.0025
50043.3285171552,84,0.0025
54977.1956604588,84,0.0025
63292.003178071,84,0.0025
73539.1012531129,84,0.0025
53990.3826564152,84,0.0025
79523.6385476088,84,0.0025
70825.8560494584,84,0.0025
60196.7848469575,84,0.0025
66084.9298855331,84,0.0025
71631.4749440982,84,0.0025
61617.3259633036,84,0.0025
53711.6510000642,84,0.0025
61010.1185728593,84,0.0025
81414.4684815143,84,0.0025
52988.7703621989,84,0.0025
50277.2888968633,84,0.0025
60053.3446358647,84,0.0025
63658.7254225555,84,0.0025
59120.9317617677,84,0.0025
51470.1297466601,84,0.0025
65068.6632850311,84,0.0025
55152.0739966448,84,0.0025
70235.6021536851,84,0.0025
56994.0382881452,84,0.0025
53731.6181448933,84,0.0025
70370.3748425211,84,0.0025
57352.806445976,84,0.0025
60319.7336446431,84,0.0025
51528.2946375052,84,0.0025
66130.7129399025,84,0.0025
70237.4298626631,84,0.0025
82144.5105778212,84,0.0025
54447.8532231552,84,0.0025
59984.2564794896,84,0.0025
53791.6985791425,84,0.0025
64234.0027231331,84,0.0025
65104.5054443952,84,0.0025
70581.2298575283,84,0.0025
55795.7379659151,84,0.0025
63643.7631266803,84,0.0025
70337.8572951341,84,0.0025
72482.3317461192,84,0.0025
55455.4679835903,77,0.0025
48262.9708268492,77,0.0025
69820.917823492,77,0.0025
51474.1926485575,77,0.0025
54136.4661647785,77,0.0025
57401.8377787525,77,0.0025
52825.0057548437,77,0.0025
64646.3454233564,77,0.0025
53446.3806097167,77,0.0025
52778.3618590925,77,0.0025
63612.9462329855,77,0.0025
54829.9862580346,77,0.0025
53788.129404617,77,0.0025
64811.7320645195,77,0.0025
67117.0223683494,77,0.0025
50552.747492135,77,0.0025
49085.2105326916,77,0.0025
70656.1083775663,77,0.0025
62415.7574942508,77,0.0025
55619.4441142175,77,0.0025
53342.9729669907,77,0.0025
71903.4883123657,77,0.0025
49529.478756567,77,0.0025
52142.2144786685,77,0.0025
69925.951631603,77,0.0025
62344.4553497273,77,0.0025
61275.5901490686,77,0.0025
49573.4583859157,77,0.0025
62504.6215669498,77,0.0025
52234.0926380621,77,0.0025
58847.5163679504,77,0.0025
51266.9304201212,77,0.0025
60042.611794734,77,0.0025
60918.2649145339,77,0.0025
73587.2949093087,77,0.0025
58363.1602054032,77,0.0025
71184.702187036,77,0.0025
70627.9901892874,77,0.0025
49318.646886277,77,0.0025
58805.2993594735,77,0.0025
64774.8702795575,77,0.0025
57414.5446439713,77,0.0025
76862.9902253593,77,0.0025
49257.7031553492,77,0.0025
66550.4339224676,77,0.0025
48291.7265620109,77,0.0025
50265.7735282959,77,0.0025
56555.160024918,77,0.0025
42750.5134490458,77,0.0025
55084.1969048264,77,0.0025
66220.7528108712,77,0.0025
59582.5724850297,77,0.0025
68320.6401286105,77,0.0025
55603.1411801379,77,0.0025
71542.0075753318,77,0.0025
63473.9387737331,77,0.0025
58920.212562244,77,0.0025
69361.3738218339,77,0.0025
63634.2206330591,77,0.0025
70097.6130992116,77,0.0025
60466.071484632,77,0.0025
46987.1920740648,77,0.0025
57024.5382858643,77,0.0025
65916.3809116682,77,0.0025
51245.3407231235,77,0.0025
70458.3069724255,77,0.0025
66678.8898855632,77,0.0025
51303.3226266686,77,0.0025
68393.679683046,77,0.0025
76030.3623943905,77,0.0025
71856.1048224246,77,0.0025
72824.4952396917,77,0.0025
66987.5263461271,77,0.0025
59344.3931977028,77,0.0025
66085.2884134566,77,0.0025
58138.7989724526,77,0.0025
71197.7362166727,77,0.0025
61295.1285102327,77,0.0025
60339.0639154679,77,0.0025
76987.9545383487,77,0.0025
62851.0751073113,77,0.0025
68533.2991510707,77,0.0025
60534.6199515719,77,0.0025
56520.4178491371,77,0.0025
64888.8824812326,77,0.0025
66386.6449551097,77,0.0025
64493.1686670579,77,0.0025
74853.9004929819,77,0.0025
73727.4851607127,77,0.0025
64442.2032182459,77,0.0025
59237.8941353582,77,0.0025
74016.5286212378,77,0.0025
72403.2477616073,77,0.0025
48661.985772102,77,0.0025
49831.6895917036,77,0.0025
57671.2108688955,77,0.0025
66668.029987001,77,0.0025
65032.5269674904,77,0.0025
54374.1390877074,77,0.0025
62535.6064512579,77,0.0025
58773.457309732,77,0.0025
69143.097848191,77,0.0025
72332.897179677,77,0.0025
61040.1667241138,77,0.0025
55406.7813137356,77,0.0025
53771.8501090642,77,0.0025
53096.5261411051,77,0.0025
54797.9906933552,77,0.0025
63400.7090158887,77,0.0025
66504.1983229808,77,0.0025
56995.1968602248,77,0.0025
50685.004338088,77,0.0025
55717.6906731306,77,0.0025
58063.0384828498,77,0.0025
65982.9449634379,77,0.0025
58706.7284027203,77,0.0025
75808.7383382796,77,0.0025
61910.8881635602,77,0.0025
56765.2363990225,77,0.0025
51165.7280139302,77,0.0025
66555.974010027,77,0.0025
70839.7334468915,77,0.0025
60492.6650194358,77,0.0025
57064.6083017444,77,0.0025
59397.4034311052,77,0.0025
69984.1411119987,77,0.0025
50361.1986163302,77,0.0025
50764.7706085212,77,0.0025
64800.4431999967,77,0.0025
61943.4941350994,77,0.0025
48291.9792215894,77,0.0025
55128.9737007026,77,0.0025
56556.3957345727,77,0.0025
50990.9634556339,77,0.0025
50621.6332543521,77,0.0025
57562.2591321306,77,0.0025
54764.3812400422,77,0.0025
77976.5940168724,77,0.0025
53496.9077231432,77,0.0025
66509.3004359084,77,0.0025
74734.2913088549,77,0.0025
81296.425831021,77,0.0025
59382.1387970702,77,0.0025
51000.8373787207,77,0.0025
54447.5073434234,77,0.0025
51973.2072042226,77,0.0025
65088.7586251833,77,0.0025
54523.833931582,77,0.0025
68487.4339484668,77,0.0025
71458.3683192393,77,0.0025
59613.9619614686,77,0.0025
62787.5633102778,77,0.0025
52922.4173450314,77,0.0025
62618.1614528001,77,0.0025
58858.5266877164,77,0.0025
52289.1998969695,77,0.0025
68087.9237145828,77,0.0025
69528.9516407664,77,0.0025
72470.0208265525,77,0.0025
55056.9332599344,77,0.0025
49190.4790907813,77,0.0025
58137.6085493626,77,0.0025
65627.8063753602,77,0.0025
68383.4855311151,77,0.0025
56801.7088973295,77,0.0025
68296.5405501644,77,0.0025
61303.2873415942,77,0.0025
69096.8475013702,77,0.0025
74263.4921395009,77,0.0025
66229.2595763697,77,0.0025
55698.651169519,77,0.0025
62321.1065428163,77,0.0025
65235.3306850465,77,0.0025
59383.8200972252,77,0.0025
67293.4723193977,77,0.0025
78553.8481068921,77,0.0025
57331.8402721394,77,0.0025
56137.5625561877,77,0.0025
55156.0617575971,77,0.0025
49000.9317020306,77,0.0025
55794.065495303,77,0.0025
56157.4657840506,77,0.0025
69318.6721202729,77,0.0025
65784.4641494758,77,0.0025
58597.1396327748,77,0.0025
53658.4845536822,77,0.0025
51912.0571273921,77,0.0025
52142.2009957625,77,0.0025
74309.7668277912,77,0.0025
65142.5877419607,77,0.0025
66236.0280174215,77,0.0025
56557.8654337947,77,0.0025
69409.7686770576,77,0.0025
68298.9979239463,77,0.0025
66392.349212691,77,0.0025
