"","deaths","days","p","cov"
"25696",75029.1943815374,56,0.0025,90
"25697",61927.6908209941,56,0.0025,90
"25698",78714.5121414645,56,0.0025,90
"25699",53852.8078704916,56,0.0025,90
"25700",54477.0643363367,56,0.0025,90
"25701",53217.599640506,56,0.0025,90
"25702",65021.0512933344,56,0.0025,90
"25703",53982.1209639281,56,0.0025,90
"25704",62693.8967169796,56,0.0025,90
"25705",70541.4201912506,56,0.0025,90
"25706",58332.8179870992,56,0.0025,90
"25707",52851.3347529836,56,0.0025,90
"25708",58280.8700416543,56,0.0025,90
"25709",67695.2614346235,56,0.0025,90
"25710",61098.2108404543,56,0.0025,90
"25711",59967.1412025146,56,0.0025,90
"25712",55395.6566803641,56,0.0025,90
"25713",66171.5827239609,56,0.0025,90
"25714",73541.9471094338,56,0.0025,90
"25715",59589.5762706891,56,0.0025,90
"25716",49342.3197581138,56,0.0025,90
"25717",56291.4328422691,56,0.0025,90
"25718",62313.0923965638,56,0.0025,90
"25719",58204.9653808671,56,0.0025,90
"25720",49593.7844273113,56,0.0025,90
"25721",62003.4143135793,56,0.0025,90
"25722",64523.4915120117,56,0.0025,90
"25723",54877.8515524832,56,0.0025,90
"25724",45873.8301718784,56,0.0025,90
"25725",61646.2267918524,56,0.0025,90
"25726",55813.9637205132,56,0.0025,90
"25727",70755.3029566006,56,0.0025,90
"25728",68462.5389012914,56,0.0025,90
"25729",67988.0405302554,56,0.0025,90
"25730",64278.2332032511,56,0.0025,90
"25731",63752.7861028266,56,0.0025,90
"25732",67695.830596235,56,0.0025,90
"25733",63792.3584214762,56,0.0025,90
"25734",69398.379443273,56,0.0025,90
"25735",47006.4133235074,56,0.0025,90
"25736",53797.5823666205,56,0.0025,90
"25737",67567.3146362248,56,0.0025,90
"25738",52024.0623550388,56,0.0025,90
"25739",66932.2138150899,56,0.0025,90
"25740",60480.2143359787,56,0.0025,90
"25741",67706.9499369153,56,0.0025,90
"25742",60370.3023852579,56,0.0025,90
"25743",66245.4746149402,56,0.0025,90
"25744",61325.7527978468,56,0.0025,90
"25745",58194.6374270909,56,0.0025,90
"25746",61604.8955243082,56,0.0025,90
"25747",68098.7802753392,56,0.0025,90
"25748",66625.8355394778,56,0.0025,90
"25749",59342.909914312,56,0.0025,90
"25750",49026.4494001496,56,0.0025,90
"25751",61235.9577265568,56,0.0025,90
"25752",67110.7754562972,56,0.0025,90
"25753",76066.0728207637,56,0.0025,90
"25754",53633.0586326422,56,0.0025,90
"25755",67526.467621534,56,0.0025,90
"25756",55930.7278796523,56,0.0025,90
"25757",66818.9995573443,56,0.0025,90
"25758",67184.8330059267,56,0.0025,90
"25759",62004.2824284429,56,0.0025,90
"25760",56503.8797997551,56,0.0025,90
"25761",59909.0217149317,56,0.0025,90
"25762",74725.2643083113,56,0.0025,90
"25763",62437.5263697269,56,0.0025,90
"25764",45724.5526077929,56,0.0025,90
"25765",61096.9766362146,56,0.0025,90
"25766",72412.7233184585,56,0.0025,90
"25767",51789.1793889738,56,0.0025,90
"25768",62860.3460746574,56,0.0025,90
"25769",55125.9939130623,56,0.0025,90
"25770",52399.9063786702,56,0.0025,90
"25771",66866.7892381387,56,0.0025,90
"25772",52919.4695000178,56,0.0025,90
"25773",58682.668799602,56,0.0025,90
"25774",67633.6148290364,56,0.0025,90
"25775",52261.7610428952,56,0.0025,90
"25776",62853.9785243575,56,0.0025,90
"25777",63828.6595521504,56,0.0025,90
"25778",73021.8170338527,56,0.0025,90
"25779",60242.2881609478,56,0.0025,90
"25780",62336.7917137539,56,0.0025,90
"25781",59724.1815303508,56,0.0025,90
"25782",71611.6066636431,56,0.0025,90
"25783",62172.4126027794,56,0.0025,90
"25784",49023.9718588033,56,0.0025,90
"25785",71021.4450377532,56,0.0025,90
"25786",65694.68799445,56,0.0025,90
"25787",60067.2430400746,56,0.0025,90
"25788",73693.504239877,56,0.0025,90
"25789",60983.5334096374,56,0.0025,90
"25790",66209.2322180591,56,0.0025,90
"25791",50711.7294122237,56,0.0025,90
"25792",55071.4738805691,56,0.0025,90
"25793",62927.0440893486,56,0.0025,90
"25794",67916.5394232095,56,0.0025,90
"25795",57047.5873584781,56,0.0025,90
"25796",71460.5448649775,56,0.0025,90
"25797",54586.3350684272,56,0.0025,90
"25798",53482.3937247896,56,0.0025,90
"25799",69657.6970334771,56,0.0025,90
"25800",75421.4802214628,56,0.0025,90
"25801",62809.1905146083,56,0.0025,90
"25802",60052.3031400803,56,0.0025,90
"25803",66388.0266729836,56,0.0025,90
"25804",62076.7668382014,56,0.0025,90
"25805",52013.2265630076,56,0.0025,90
"25806",49119.681165294,56,0.0025,90
"25807",63786.105786216,56,0.0025,90
"25808",75863.5302564017,56,0.0025,90
"25809",67004.3476663239,56,0.0025,90
"25810",67972.088228479,56,0.0025,90
"25811",73881.9552841738,56,0.0025,90
"25812",47933.0072559071,56,0.0025,90
"25813",62359.6996262492,56,0.0025,90
"25814",72450.9466625429,56,0.0025,90
"25815",62769.1716735432,56,0.0025,90
"25816",48023.6920668963,56,0.0025,90
"25817",66676.0219260657,56,0.0025,90
"25818",58606.8395020548,56,0.0025,90
"25819",51028.5617667476,56,0.0025,90
"25820",48299.2804399639,56,0.0025,90
"25821",73019.0738685684,56,0.0025,90
"25822",63496.6717697581,56,0.0025,90
"25823",70819.419356254,56,0.0025,90
"25824",67030.5943863707,56,0.0025,90
"25825",58072.2607495315,56,0.0025,90
"25826",47363.2270480475,56,0.0025,90
"25827",62901.0747725599,56,0.0025,90
"25828",55916.0027131764,56,0.0025,90
"25829",55663.6396722869,56,0.0025,90
"25830",51710.8688425417,56,0.0025,90
"25831",51156.0737328431,56,0.0025,90
"25832",70705.3027491507,56,0.0025,90
"25833",74613.9690418601,56,0.0025,90
"25834",60827.3985777237,56,0.0025,90
"25835",59464.4243434719,56,0.0025,90
"25836",59158.0775301625,56,0.0025,90
"25837",62780.9164451213,56,0.0025,90
"25838",63317.458905548,56,0.0025,90
"25839",52274.7059302545,56,0.0025,90
"25840",65209.6590231413,56,0.0025,90
"25841",65849.626895945,56,0.0025,90
"25842",67689.4600770984,56,0.0025,90
"25843",54060.7158622696,56,0.0025,90
"25844",66293.5868496152,56,0.0025,90
"25845",68768.6784107345,56,0.0025,90
"25846",67560.6223671984,56,0.0025,90
"25847",52476.8902204724,56,0.0025,90
"25848",61913.4788347582,56,0.0025,90
"25849",56978.4636682651,56,0.0025,90
"25850",50768.8650544512,56,0.0025,90
"25851",61433.2782763908,56,0.0025,90
"25852",56283.6023960744,56,0.0025,90
"25853",69949.612110074,56,0.0025,90
"25854",67442.51806616,56,0.0025,90
"25855",53373.3093270033,56,0.0025,90
"25856",62367.5392451926,56,0.0025,90
"25857",52608.983019758,56,0.0025,90
"25858",48512.0054933396,56,0.0025,90
"25859",60010.2302346262,56,0.0025,90
"25860",57664.4209010257,56,0.0025,90
"25861",60401.7244075513,56,0.0025,90
"25862",59032.7774746111,56,0.0025,90
"25863",68650.0572398418,56,0.0025,90
"25864",51126.2257200154,56,0.0025,90
"25865",59136.4765955372,56,0.0025,90
"25866",53422.3371123714,56,0.0025,90
"25867",58675.9299420881,56,0.0025,90
"25868",51597.9357545555,56,0.0025,90
"25869",63740.6750029737,56,0.0025,90
"25870",60598.7952844681,56,0.0025,90
"25871",67642.0410453087,56,0.0025,90
"25872",61189.0271112095,56,0.0025,90
"25873",52119.2247244464,56,0.0025,90
"25874",73458.9374995417,56,0.0025,90
"25875",53851.3544512006,56,0.0025,90
"25876",51484.7441494002,56,0.0025,90
"25877",66398.2269145991,56,0.0025,90
"25878",68968.1748482725,56,0.0025,90
"25879",77673.2041219088,56,0.0025,90
"25880",55575.4033470254,56,0.0025,90
"25881",59782.0261440295,56,0.0025,90
"25882",61674.8279784912,56,0.0025,90
"25883",71937.1130529081,56,0.0025,90
"25884",63978.4443998462,56,0.0025,90
"25885",56703.8720125721,56,0.0025,90
"25886",54633.8303060667,56,0.0025,90
"25887",70748.5100700384,56,0.0025,90
"25888",50762.7458513755,56,0.0025,90
"25889",67943.6456808121,56,0.0025,90
"25890",71171.2536128959,56,0.0025,90
"25891",53638.8894266502,56,0.0025,90
"25892",61112.3133098002,56,0.0025,90
"25893",58480.5746377686,56,0.0025,90
"25894",71429.1691583247,56,0.0025,90
"25895",53208.5501280321,56,0.0025,90
"25896",62312.7493991108,56,0.0025,90
"25897",48351.839643116,56,0.0025,90
"25898",49678.9497650199,56,0.0025,90
"25899",56823.177509092,56,0.0025,90
"25900",66226.9587507697,56,0.0025,90
"25901",72796.63528871,56,0.0025,90
"25902",64422.4388998774,56,0.0025,90
"25903",55631.1546634707,56,0.0025,90
"25904",60021.5302426335,56,0.0025,90
"25905",46853.7415355102,56,0.0025,90
"25906",68664.2309504405,56,0.0025,90
"25907",49092.1070041791,56,0.0025,90
"25908",62092.7230038168,56,0.0025,90
"25909",70022.021404707,56,0.0025,90
"25910",70807.9217896824,56,0.0025,90
"25911",71027.7169580634,56,0.0025,90
"25912",53336.8125299885,56,0.0025,90
"25913",68403.3189425467,56,0.0025,90
"25914",54751.4883000589,56,0.0025,90
"25915",65423.5213487971,56,0.0025,90
"25916",66152.3273610342,56,0.0025,90
"25917",64264.5914896706,56,0.0025,90
"25918",51478.4511214461,56,0.0025,90
"25919",62273.6607076821,56,0.0025,90
"25920",76958.0029163125,56,0.0025,90
"25921",78905.5833878909,56,0.0025,90
"25922",59868.4557801527,56,0.0025,90
"25923",45720.8289847774,56,0.0025,90
"25924",50676.2043693075,56,0.0025,90
"25925",58740.2963672537,56,0.0025,90
"25926",71533.6580049741,56,0.0025,90
"25927",59419.7870292836,56,0.0025,90
"25928",67371.7031516695,56,0.0025,90
"25929",57407.0664764452,56,0.0025,90
"25930",64889.7749868944,56,0.0025,90
"25931",64761.6236538953,56,0.0025,90
"25932",57191.2891022006,56,0.0025,90
"25933",61399.2218440345,56,0.0025,90
"25934",72459.2588273881,56,0.0025,90
"25935",46135.0497050436,56,0.0025,90
"25936",66265.0619131021,56,0.0025,90
"25937",59788.7919215555,56,0.0025,90
"25938",63583.4012918919,56,0.0025,90
"25939",70067.6943526484,56,0.0025,90
"25940",72440.8536219543,56,0.0025,90
"25941",54876.6884417643,56,0.0025,90
"25942",54306.500973441,56,0.0025,90
"25943",61587.3124453034,56,0.0025,90
"25944",52192.305634707,56,0.0025,90
"25945",62879.1361605937,56,0.0025,90
"25946",60723.1929721508,56,0.0025,90
"25947",73852.886635073,56,0.0025,90
"25948",53111.270811847,56,0.0025,90
"25949",54727.8484110754,56,0.0025,90
"25950",71135.7373088787,56,0.0025,90
"25951",68510.9130938206,56,0.0025,90
"25952",65109.6972841037,56,0.0025,90
"25953",57228.3610585351,56,0.0025,90
"25954",56006.8269890823,56,0.0025,90
"25955",59377.460000208,56,0.0025,90
"25956",63899.3567291572,56,0.0025,90
"25957",65276.2904949884,56,0.0025,90
"25958",58368.4962502769,56,0.0025,90
"25959",48983.8811158043,56,0.0025,90
"25960",53445.3424463214,56,0.0025,90
"25961",61555.5665310593,56,0.0025,90
"25962",70841.9216614346,56,0.0025,90
"25963",52338.401495271,56,0.0025,90
"25964",75960.4907851569,56,0.0025,90
"25965",68209.6735537763,56,0.0025,90
"25966",57144.4043444456,56,0.0025,90
"25967",63973.3870344241,56,0.0025,90
"25968",68388.5627922292,56,0.0025,90
"25969",58482.4277675117,56,0.0025,90
"25970",51962.023060096,56,0.0025,90
"25971",59290.2479890232,56,0.0025,90
"25972",79770.6285392685,56,0.0025,90
"25973",51290.2461464981,56,0.0025,90
"25974",47961.3127448195,56,0.0025,90
"25975",58120.1018127571,56,0.0025,90
"25976",62223.3755831403,56,0.0025,90
"25977",57246.9578458659,56,0.0025,90
"25978",49070.3251223146,56,0.0025,90
"25979",62401.903295584,56,0.0025,90
"25980",53723.9532844969,56,0.0025,90
"25981",67664.825317342,56,0.0025,90
"25982",55459.99236989,56,0.0025,90
"25983",51706.2085691503,56,0.0025,90
"25984",68369.2508208697,56,0.0025,90
"25985",55945.3391431568,56,0.0025,90
"25986",58021.2719325335,56,0.0025,90
"25987",49994.2978320764,56,0.0025,90
"25988",63704.8942603891,56,0.0025,90
"25989",68728.4930534921,56,0.0025,90
"25990",78381.4971443396,56,0.0025,90
"25991",51872.0599821081,56,0.0025,90
"25992",57741.834232551,56,0.0025,90
"25993",51960.8286688008,56,0.0025,90
"25994",62026.161007268,56,0.0025,90
"25995",62741.0734169128,56,0.0025,90
"25996",68071.9280742881,56,0.0025,90
"25997",53783.510449075,56,0.0025,90
"25998",61513.0307402071,56,0.0025,90
"25999",68719.3874962163,56,0.0025,90
"26000",70575.8973646824,56,0.0025,90
"26001",55914.5882113175,56,0.0025,80
"26002",48363.5985697646,56,0.0025,80
"26003",69916.3337966275,56,0.0025,80
"26004",51668.1542995219,56,0.0025,80
"26005",55084.5024441584,56,0.0025,80
"26006",58865.3338929402,56,0.0025,80
"26007",52947.1648838397,56,0.0025,80
"26008",65156.361744943,56,0.0025,80
"26009",54388.6147784602,56,0.0025,80
"26010",53500.2442913799,56,0.0025,80
"26011",62822.6013995203,56,0.0025,80
"26012",54838.9362347595,56,0.0025,80
"26013",53707.2995282105,56,0.0025,80
"26014",65560.9274847715,56,0.0025,80
"26015",67233.3243748966,56,0.0025,80
"26016",50508.5033593725,56,0.0025,80
"26017",49377.0590790551,56,0.0025,80
"26018",71095.7379574041,56,0.0025,80
"26019",62705.6759587143,56,0.0025,80
"26020",56267.3364019363,56,0.0025,80
"26021",53367.1913842188,56,0.0025,80
"26022",72018.1071917485,56,0.0025,80
"26023",49870.3821248587,56,0.0025,80
"26024",51375.4502832325,56,0.0025,80
"26025",70636.7193943462,56,0.0025,80
"26026",62854.2543671799,56,0.0025,80
"26027",61969.9206428552,56,0.0025,80
"26028",50150.6199927565,56,0.0025,80
"26029",63010.7778309629,56,0.0025,80
"26030",52764.2516368876,56,0.0025,80
"26031",59487.3614071389,56,0.0025,80
"26032",52286.1893550342,56,0.0025,80
"26033",60839.1260171959,56,0.0025,80
"26034",62137.3829622736,56,0.0025,80
"26035",75424.9861371783,56,0.0025,80
"26036",58560.4279860335,56,0.0025,80
"26037",71952.1402421687,56,0.0025,80
"26038",71137.0193670059,56,0.0025,80
"26039",49904.9146780922,56,0.0025,80
"26040",58399.2243132291,56,0.0025,80
"26041",64536.7502667761,56,0.0025,80
"26042",57873.5880351076,56,0.0025,80
"26043",78055.551325547,56,0.0025,80
"26044",49794.1414951449,56,0.0025,80
"26045",66487.6806917347,56,0.0025,80
"26046",48304.988533137,56,0.0025,80
"26047",50809.1651677997,56,0.0025,80
"26048",56719.3276536042,56,0.0025,80
"26049",43193.1591849154,56,0.0025,80
"26050",56126.3899652557,56,0.0025,80
"26051",65750.230676024,56,0.0025,80
"26052",60147.5975141731,56,0.0025,80
"26053",68485.1601783075,56,0.0025,80
"26054",55839.6381001908,56,0.0025,80
"26055",71961.0189317659,56,0.0025,80
"26056",63998.0781826587,56,0.0025,80
"26057",59232.9418632415,56,0.0025,80
"26058",69356.7867903532,56,0.0025,80
"26059",64829.56822151,56,0.0025,80
"26060",69931.9048851938,56,0.0025,80
"26061",60528.5200074595,56,0.0025,80
"26062",47937.8602432629,56,0.0025,80
"26063",56736.2982853082,56,0.0025,80
"26064",65377.9874343796,56,0.0025,80
"26065",51838.5834554112,56,0.0025,80
"26066",70264.1043667779,56,0.0025,80
"26067",67356.1987397638,56,0.0025,80
"26068",52011.6684305496,56,0.0025,80
"26069",68569.6392830615,56,0.0025,80
"26070",75957.223431638,56,0.0025,80
"26071",73044.4591286461,56,0.0025,80
"26072",73313.3338162575,56,0.0025,80
"26073",67176.8550058828,56,0.0025,80
"26074",60177.9571666731,56,0.0025,80
"26075",66796.8015885342,56,0.0025,80
"26076",59250.174249538,56,0.0025,80
"26077",72140.4286875654,56,0.0025,80
"26078",61624.8556531362,56,0.0025,80
"26079",61451.9840878972,56,0.0025,80
"26080",77760.8193540559,56,0.0025,80
"26081",63201.061259482,56,0.0025,80
"26082",69516.4691373204,56,0.0025,80
"26083",62091.7878964646,56,0.0025,80
"26084",57479.0548154843,56,0.0025,80
"26085",65191.771185092,56,0.0025,80
"26086",66875.3028337068,56,0.0025,80
"26087",65364.6481315789,56,0.0025,80
"26088",75098.0963095003,56,0.0025,80
"26089",74541.4872713399,56,0.0025,80
"26090",64404.3186092233,56,0.0025,80
"26091",59269.2003814746,56,0.0025,80
"26092",75258.1130691198,56,0.0025,80
"26093",72934.2257021664,56,0.0025,80
"26094",48925.0622977878,56,0.0025,80
"26095",50825.5761884273,56,0.0025,80
"26096",56841.5515620991,56,0.0025,80
"26097",66875.6512277974,56,0.0025,80
"26098",64596.9217208045,56,0.0025,80
"26099",54650.9982513652,56,0.0025,80
"26100",62739.5114569474,56,0.0025,80
"26101",58948.9826564206,56,0.0025,80
"26102",69280.6718736847,56,0.0025,80
"26103",72047.0334623756,56,0.0025,80
"26104",61956.107664366,56,0.0025,80
"26105",55092.9060140454,56,0.0025,80
"26106",54813.3761059193,56,0.0025,80
"26107",54038.7624264049,56,0.0025,80
"26108",54889.1837877525,56,0.0025,80
"26109",63357.2164353239,56,0.0025,80
"26110",67324.0736822848,56,0.0025,80
"26111",58525.4723233601,56,0.0025,80
"26112",50912.833030011,56,0.0025,80
"26113",56215.8761825741,56,0.0025,80
"26114",58946.7210161013,56,0.0025,80
"26115",64503.8803304107,56,0.0025,80
"26116",59686.3272114428,56,0.0025,80
"26117",76898.8668067088,56,0.0025,80
"26118",63179.335884038,56,0.0025,80
"26119",57644.4639467649,56,0.0025,80
"26120",51696.1687166616,56,0.0025,80
"26121",66033.8743596684,56,0.0025,80
"26122",71046.1674511046,56,0.0025,80
"26123",61224.006115396,56,0.0025,80
"26124",57851.2178081251,56,0.0025,80
"26125",58876.9188589896,56,0.0025,80
"26126",70114.2069494068,56,0.0025,80
"26127",51167.6862875666,56,0.0025,80
"26128",51625.4030223665,56,0.0025,80
"26129",64978.4238208521,56,0.0025,80
"26130",60553.9360861233,56,0.0025,80
"26131",49159.8388992594,56,0.0025,80
"26132",55518.1566264282,56,0.0025,80
"26133",56731.5478213998,56,0.0025,80
"26134",51744.024628652,56,0.0025,80
"26135",51175.1215909116,56,0.0025,80
"26136",58458.969821344,56,0.0025,80
"26137",55414.746238482,56,0.0025,80
"26138",78581.075757101,56,0.0025,80
"26139",53363.7438430082,56,0.0025,80
"26140",66264.7777131422,56,0.0025,80
"26141",74239.367490142,56,0.0025,80
"26142",80593.5623345391,56,0.0025,80
"26143",59445.4947687312,56,0.0025,80
"26144",51368.9924124764,56,0.0025,80
"26145",54713.5539366012,56,0.0025,80
"26146",53142.0209977557,56,0.0025,80
"26147",65666.6033834096,56,0.0025,80
"26148",53775.1143092709,56,0.0025,80
"26149",68624.6784194889,56,0.0025,80
"26150",72122.7925009658,56,0.0025,80
"26151",59631.1281853308,56,0.0025,80
"26152",63988.5198430347,56,0.0025,80
"26153",53508.2001791665,56,0.0025,80
"26154",63198.2814918868,56,0.0025,80
"26155",59399.6999585237,56,0.0025,80
"26156",52650.9308860033,56,0.0025,80
"26157",68449.2220956572,56,0.0025,80
"26158",70519.4645758406,56,0.0025,80
"26159",72337.079045062,56,0.0025,80
"26160",55811.0393749497,56,0.0025,80
"26161",49600.9598347214,56,0.0025,80
"26162",58308.5777369859,56,0.0025,80
"26163",65498.8443966386,56,0.0025,80
"26164",68591.1578398631,56,0.0025,80
"26165",57577.6594988587,56,0.0025,80
"26166",69182.0908395926,56,0.0025,80
"26167",62061.0983572961,56,0.0025,80
"26168",69010.3437424278,56,0.0025,80
"26169",73718.7290349599,56,0.0025,80
"26170",66664.5394415173,56,0.0025,80
"26171",56260.1986952591,56,0.0025,80
"26172",63420.6320816548,56,0.0025,80
"26173",65699.1451726465,56,0.0025,80
"26174",60139.2261165697,56,0.0025,80
"26175",67676.423956227,56,0.0025,80
"26176",77975.5562095564,56,0.0025,80
"26177",58339.5624139065,56,0.0025,80
"26178",56390.1209772043,56,0.0025,80
"26179",55334.6232765523,56,0.0025,80
"26180",49668.2736617589,56,0.0025,80
"26181",55807.1216447669,56,0.0025,80
"26182",56830.4688702165,56,0.0025,80
"26183",68070.3071890939,56,0.0025,80
"26184",65765.5286795082,56,0.0025,80
"26185",59214.8672081207,56,0.0025,80
"26186",54089.2256580274,56,0.0025,80
"26187",52289.5244272724,56,0.0025,80
"26188",53296.073052141,56,0.0025,80
"26189",75051.1403276762,56,0.0025,80
"26190",65445.3865663607,56,0.0025,80
"26191",67179.5308866333,56,0.0025,80
"26192",57224.4778435714,56,0.0025,80
"26193",70292.4180201721,56,0.0025,80
"26194",69284.5439524276,56,0.0025,80
"26195",67491.2158097126,56,0.0025,80
"26196",76940.3257363517,56,0.0025,80
"26197",63436.0546309827,56,0.0025,80
"26198",80518.8361636198,56,0.0025,80
"26199",55274.9619073312,56,0.0025,80
"26200",55920.9337671179,56,0.0025,80
"26201",54565.9030279955,56,0.0025,80
"26202",66464.3248144804,56,0.0025,80
"26203",55210.4227716386,56,0.0025,80
"26204",64275.7330105772,56,0.0025,80
"26205",72447.2322382421,56,0.0025,80
"26206",59997.999218257,56,0.0025,80
"26207",54224.8235518314,56,0.0025,80
"26208",59923.2947284055,56,0.0025,80
"26209",69482.877775418,56,0.0025,80
"26210",62888.631675978,56,0.0025,80
"26211",61589.964887738,56,0.0025,80
"26212",56925.3083680824,56,0.0025,80
"26213",67575.6786470259,56,0.0025,80
"26214",75523.5253697746,56,0.0025,80
"26215",61181.2035297153,56,0.0025,80
"26216",50776.0662198852,56,0.0025,80
"26217",57919.4363616952,56,0.0025,80
"26218",64097.0395452956,56,0.0025,80
"26219",59857.849537323,56,0.0025,80
"26220",50981.0905908706,56,0.0025,80
"26221",63708.4736914481,56,0.0025,80
"26222",66234.7246014674,56,0.0025,80
"26223",56632.3814643855,56,0.0025,80
"26224",47298.0309612935,56,0.0025,80
"26225",63527.8155053135,56,0.0025,80
"26226",57210.906121111,56,0.0025,80
"26227",72490.2531789811,56,0.0025,80
"26228",70274.7936686027,56,0.0025,80
"26229",69973.5350893956,56,0.0025,80
"26230",66091.7038652425,56,0.0025,80
"26231",65531.9610298361,56,0.0025,80
"26232",69557.7241637313,56,0.0025,80
"26233",65513.3042966643,56,0.0025,80
"26234",71276.1009390557,56,0.0025,80
"26235",48331.454372361,56,0.0025,80
"26236",55230.567442981,56,0.0025,80
"26237",69571.2357071663,56,0.0025,80
"26238",53368.5365197787,56,0.0025,80
"26239",68644.3224781373,56,0.0025,80
"26240",62157.5306435436,56,0.0025,80
"26241",69658.2544302983,56,0.0025,80
"26242",61899.6709704673,56,0.0025,80
"26243",68057.9819048717,56,0.0025,80
"26244",63096.3127766202,56,0.0025,80
"26245",59868.6266768266,56,0.0025,80
"26246",63097.9491702717,56,0.0025,80
"26247",69844.1878900135,56,0.0025,80
"26248",68545.9429245885,56,0.0025,80
"26249",61017.5327986254,56,0.0025,80
"26250",50415.3031564668,56,0.0025,80
"26251",62850.1901205847,56,0.0025,80
"26252",68766.8880259907,56,0.0025,80
"26253",77826.3711513377,56,0.0025,80
"26254",55326.602744294,56,0.0025,80
"26255",69463.2836438282,56,0.0025,80
"26256",57534.5838275475,56,0.0025,80
"26257",68809.6391738535,56,0.0025,80
"26258",68596.5045375925,56,0.0025,80
"26259",63723.0060068037,56,0.0025,80
"26260",57904.4678721339,56,0.0025,80
"26261",61392.7531775107,56,0.0025,80
"26262",76571.1626173819,56,0.0025,80
"26263",64164.6944487156,56,0.0025,80
"26264",46965.0579778054,56,0.0025,80
"26265",62723.4359537111,56,0.0025,80
"26266",74355.1811474951,56,0.0025,80
"26267",53262.3248418425,56,0.0025,80
"26268",64841.3450763224,56,0.0025,80
"26269",56469.7665401968,56,0.0025,80
"26270",53890.8996236604,56,0.0025,80
"26271",68687.9450327895,56,0.0025,80
"26272",54418.8153412411,56,0.0025,80
"26273",60421.369524359,56,0.0025,80
"26274",69489.5946483259,56,0.0025,80
"26275",53678.1225887048,56,0.0025,80
"26276",64672.9797219063,56,0.0025,80
"26277",65623.0085110038,56,0.0025,80
"26278",74704.4149597556,56,0.0025,80
"26279",61949.3268733774,56,0.0025,80
"26280",64071.4136806324,56,0.0025,80
"26281",61442.7898353529,56,0.0025,80
"26282",73405.5202274438,56,0.0025,80
"26283",63979.6636037442,56,0.0025,80
"26284",50328.6374863064,56,0.0025,80
"26285",72854.5749811956,56,0.0025,80
"26286",67624.9384354874,56,0.0025,80
"26287",61661.3979579358,56,0.0025,80
"26288",75706.3158041863,56,0.0025,80
"26289",62831.5350273646,56,0.0025,80
"26290",68351.9875645773,56,0.0025,80
"26291",52110.8141279276,56,0.0025,80
"26292",56507.5554373067,56,0.0025,80
"26293",64594.7864593004,56,0.0025,80
"26294",69579.1048883489,56,0.0025,80
"26295",58829.575825894,56,0.0025,80
"26296",73247.1661563911,56,0.0025,80
"26297",55922.4311236075,56,0.0025,80
"26298",55062.8534703533,56,0.0025,80
"26299",71612.061247083,56,0.0025,80
"26300",77437.0471475658,56,0.0025,80
"26301",64373.5824611864,56,0.0025,80
"26302",61722.8764716468,56,0.0025,80
"26303",68373.0044132872,56,0.0025,80
"26304",63908.5016176835,56,0.0025,80
"26305",53253.3035279365,56,0.0025,80
"26306",50435.5729934754,56,0.0025,80
"26307",65435.4035404441,56,0.0025,80
"26308",77472.6347755533,56,0.0025,80
"26309",68796.5278966264,56,0.0025,80
"26310",69632.3751429917,56,0.0025,80
"26311",75614.9911270716,56,0.0025,80
"26312",49251.141461965,56,0.0025,80
"26313",64036.754184097,56,0.0025,80
"26314",74256.8597348456,56,0.0025,80
"26315",64547.8212159909,56,0.0025,80
"26316",49447.7340824733,56,0.0025,80
"26317",68625.8688210177,56,0.0025,80
"26318",59991.7581511489,56,0.0025,80
"26319",52348.7147635721,56,0.0025,80
"26320",49582.4015965949,56,0.0025,80
"26321",74774.91081234,56,0.0025,80
"26322",65078.2249618158,56,0.0025,80
"26323",72832.8682190481,56,0.0025,80
"26324",68565.7059894928,56,0.0025,80
"26325",59721.7456049093,56,0.0025,80
"26326",48642.9771584942,56,0.0025,80
"26327",64593.7083164538,56,0.0025,80
"26328",57191.5976186066,56,0.0025,80
"26329",57056.3457481523,56,0.0025,80
"26330",53207.4831347693,56,0.0025,80
"26331",52536.5656971758,56,0.0025,80
"26332",72786.9639669112,56,0.0025,80
"26333",76521.0370629993,56,0.0025,80
"26334",62581.3170728644,56,0.0025,80
"26335",61022.5107403908,56,0.0025,80
"26336",60778.1202709236,56,0.0025,80
"26337",64325.0838054787,56,0.0025,80
"26338",65132.1418794486,56,0.0025,80
"26339",53735.6148565846,56,0.0025,80
"26340",66900.4477000739,56,0.0025,80
"26341",67527.4419651039,56,0.0025,80
"26342",69745.910153355,56,0.0025,80
"26343",55492.3907427915,56,0.0025,80
"26344",68070.4006465633,56,0.0025,80
"26345",70703.1812762674,56,0.0025,80
"26346",69513.8667877604,56,0.0025,80
"26347",53723.6992272854,56,0.0025,80
"26348",63710.7716732122,56,0.0025,80
"26349",58347.2315665238,56,0.0025,80
"26350",51890.3791803547,56,0.0025,80
"26351",63092.9758702748,56,0.0025,80
"26352",57898.0528556331,56,0.0025,80
"26353",71947.8475691637,56,0.0025,80
"26354",69291.6645539606,56,0.0025,80
"26355",54827.0377411029,56,0.0025,80
"26356",64026.0513642414,56,0.0025,80
"26357",54212.8412591653,56,0.0025,80
"26358",49838.8513533006,56,0.0025,80
"26359",61699.0936219835,56,0.0025,80
"26360",59312.6923516627,56,0.0025,80
"26361",61896.5652129766,56,0.0025,80
"26362",60505.1514126017,56,0.0025,80
"26363",70357.5697670113,56,0.0025,80
"26364",52605.5474984038,56,0.0025,80
